city,strategy,requested_routes,actual_routes,new_count,selected_count,capacity_added_total,demand_target_total,demand_without_after_total,demand_left_after_total,provision_total_after,route_unserved_pct,route_cost,after_routes_access_gap,candidate_dir,placement_summary,snapshot_manifest,snapshot_provision_after_routes,snapshot_connectpt_summary,snapshot_connectpt_generated_routes,snapshot_intermodal_replaced,snapshot_accessibility_recomputed,snapshot_graph_nodes,snapshot_graph_edges_source
huainan_anhui_china,existing_service,3,0,29,29,23200.0,2761.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
huainan_anhui_china,placement_assignment,3,0,29,29,23200.0,2761.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/placement_assignment/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/placement_assignment/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/placement_assignment/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/placement_assignment/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/placement_assignment/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/placement_assignment/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/placement_assignment/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
kakogawacho_honmachi_hy_go_japan,candidate_or_existing_service,3,3,105,127,84000.0,4394.0,0.0,0.0,1.0,47.17797088623047,4.4188232421875,4394.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_or_existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_or_existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_or_existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_or_existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_or_existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_or_existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
kakogawacho_honmachi_hy_go_japan,candidate_service,3,3,105,127,84000.0,4394.0,0.0,0.0,1.0,79.03959655761719,4.362226486206055,4394.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/candidate_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
kakogawacho_honmachi_hy_go_japan,existing_service,3,3,105,127,84000.0,4394.0,0.0,0.0,1.0,57.97678756713867,4.671788215637207,4394.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
kakogawacho_honmachi_hy_go_japan,general_connectivity,3,3,105,127,84000.0,4394.0,0.0,0.0,1.0,92.31397247314452,5.213086128234863,4394.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/general_connectivity/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/general_connectivity/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/general_connectivity/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/general_connectivity/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/general_connectivity/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/general_connectivity/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/general_connectivity/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
kakogawacho_honmachi_hy_go_japan,baseline_no_routes,0,0,106,128,84800.0,4394.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/_baseline_no_new_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/_baseline_no_new_routes/placement/summary_after.json,,,,,,,,
kakogawacho_honmachi_hy_go_japan,placement_assignment,3,0,106,128,84800.0,4394.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/placement_assignment/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/placement_assignment/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/placement_assignment/routes_3/accessibility_first/manifest_accessibility_first.json,,,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/kakogawacho_honmachi_hy_go_japan/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
krakow_poland,candidate_or_existing_service,3,3,28,37,22400.0,1416.0,0.0,0.0,1.0,62.85311126708984,4.843535900115967,1416.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_or_existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_or_existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_or_existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_or_existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_or_existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_or_existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
krakow_poland,candidate_service,3,3,28,37,22400.0,1416.0,0.0,0.0,1.0,61.5819206237793,4.710302829742432,1416.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/candidate_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
krakow_poland,existing_service,3,3,28,37,22400.0,1360.0,0.0,0.0,1.0,94.98587799072266,5.850889205932617,1360.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
krakow_poland,baseline_no_routes,0,0,29,38,23200.0,1416.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/_baseline_no_new_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/_baseline_no_new_routes/placement/summary_after.json,,,,,,,,
krakow_poland,placement_assignment,3,0,29,38,23200.0,1416.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/placement_assignment/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/placement_assignment/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/placement_assignment/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/placement_assignment/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/placement_assignment/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/placement_assignment/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/placement_assignment/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
krakow_poland,general_connectivity,3,3,29,38,23200.0,1416.0,0.0,0.0,1.0,97.08777618408205,6.115487575531006,1416.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/general_connectivity/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/general_connectivity/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/general_connectivity/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/general_connectivity/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/general_connectivity/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/general_connectivity/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/general_connectivity/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/krakow_poland/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
